"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","queue-proxy","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total CPU Usage"
1718965740000,undefined,undefined,0.5,undefined,undefined,1.2500000000000004,0.05,0.4,1,0.5,undefined,0.025,8,0.30000000000000004,4,0.1,undefined,undefined,undefined,16.125
1718965770000,undefined,undefined,0.5,undefined,0.1,1.3000000000000005,0.05,0.4,1,0.5,undefined,0.05,8,0.30000000000000004,4,0.1,undefined,undefined,undefined,16.3
1718965800000,undefined,undefined,0.5,undefined,0.1,1.3000000000000005,0.05,0.4,1,0.5,undefined,0.05,8,0.30000000000000004,4,0.1,undefined,undefined,undefined,16.3
1718965830000,undefined,undefined,0.5,undefined,0.1,1.3000000000000005,0.05,0.4,1,0.5,undefined,0.05,8,0.30000000000000004,4,0.1,undefined,undefined,undefined,16.3
1718965860000,undefined,undefined,0.5,undefined,undefined,1.3000000000000005,0.05,0.4,1,0.5,undefined,0.025,8,0.30000000000000004,4,0.1,undefined,undefined,undefined,16.175
1718965890000,1.4000000000000001,undefined,0.5,undefined,undefined,1.3000000000000005,0.05,0.4,1,0.5,undefined,0.37500000000000006,8,0.30000000000000004,4,0.1,undefined,undefined,undefined,17.925000000000004
1718965920000,1.8000000000000005,1.8000000000000005,0.5,1.5000000000000002,undefined,1.3000000000000005,0.05,6.400000000000001,1,0.5,0.7,2.7499999999999942,8,0.30000000000000004,4,0.1,undefined,1.8000000000000005,1.8000000000000005,34.299999999999926
1718965950000,1.8000000000000005,1.8000000000000005,0.5,1.8000000000000005,undefined,1.3000000000000005,0.05,8.400000000000002,1,0.5,1.8000000000000005,3.2249999999999925,8,0.30000000000000004,4,0.1,undefined,1.8000000000000005,1.8000000000000005,38.17499999999989
1718965980000,1.8000000000000005,2.3000000000000007,0.5,1.8000000000000005,undefined,1.3000000000000005,0.05,8.400000000000002,1,0.5,1.8000000000000005,3.349999999999992,8,0.30000000000000004,4,0.1,undefined,1.8000000000000005,1.8000000000000005,38.79999999999988
1718966010000,2.1000000000000005,2.600000000000001,0.5,2.400000000000001,undefined,1.3000000000000005,0.05,3.9999999999999996,1,0.5,2.600000000000001,3.624999999999991,8,0.30000000000000004,4,0.1,undefined,2.0000000000000004,1.8000000000000005,36.87499999999986
